novel_name,author,novelurl,serialstatus,serialnumber,category,collects,reviews,month
超级炼化系统,霸道,http://book.zongheng.com/book/663900.html,已完结,749106,玄幻,5,1857,201
荣耀之心,舞者轻,http://book.zongheng.com/book/663569.html,连载中,3,奇幻,1,21,2
TFBOYS之爱情罗曼史,沐浅夏,http://book.zongheng.com/book/663904.html,已完结,743421,文集,1,1263,48
我和女尸有个约会,江湖一碗面,http://book.zongheng.com/book/663910.html,已完结,707460,文集,4,62,9
都市鬼奇谈,秋风寒,http://book.zongheng.com/book/663913.html,已完结,686817,推理,2,278,16
逆天神帝,剑意墨江南,http://book.zongheng.com/book/663917.html,已完结,656136,玄幻,17,797,59
末日龙魂,觉梦,http://book.zongheng.com/book/648559.html,连载中,108485,进化,16,2115,14
星河武神,午夜狂人,http://book.zongheng.com/book/663928.html,已完结,585251,玄幻,8,185,15
女总裁的贴身狂医,天卜,http://book.zongheng.com/book/663932.html,已完结,563111,都市,1,350,21
超级灵魂眼,东北老虎,http://book.zongheng.com/book/663934.html,已完结,560513,都市,2,84,5
天庭直播间,卧巢,http://book.zongheng.com/book/663936.html,已完结,550787,都市,28,1731,197
网游之美女工作室,时光沙,http://book.zongheng.com/book/663938.html,已完结,541463,游戏,9,939,72
我的绝美冥妻,深蓝,http://book.zongheng.com/book/663940.html,已完结,537701,文集,33,7627,48
花都异能狂少,我与凌风,http://book.zongheng.com/book/663942.html,已完结,533445,都市,1,137,2
幻想之天下,幻想天下破旧,http://book.zongheng.com/book/663450.html,连载中,12671,武侠,0,2,0
傲世丹尊,道主沉浮,http://book.zongheng.com/book/663946.html,已完结,516069,玄幻,20,669,67
超品天医,月康大人,http://book.zongheng.com/book/663947.html,已完结,513810,都市,11,4028,129
地府神医聊天群,神冲,http://book.zongheng.com/book/663949.html,已完结,509460,都市,25,3789,88
金仙灭缘,灭月,http://book.zongheng.com/book/613435.html,连载中,8066,异世,2,48,4
发个微信去地府,洱海,http://book.zongheng.com/book/663950.html,已完结,507625,都市,27,213,9
护花相师,南门小七,http://book.zongheng.com/book/663953.html,已完结,503795,都市,1,542,26
杀手之革命,幽牙,http://book.zongheng.com/book/592000.html,连载中,9949,抗战,1,132,0
无双剑神,技安哦,http://book.zongheng.com/book/663967.html,已完结,477843,玄幻,2,203,6
修真兵王混都市,卧巢,http://book.zongheng.com/book/663970.html,已完结,457597,都市,11,883,156
我的21岁冰山大小姐,魔一世长安,http://book.zongheng.com/book/663993.html,已完结,925676,都市,9,1034,141
读档1998,空骑,http://book.zongheng.com/book/663995.html,已完结,1090905,都市,20,3518,268
信任兑换系统,唐三藏,http://book.zongheng.com/book/664003.html,已完结,1045910,都市,15,559,45
异界直播之修罗崛起,漠燃,http://book.zongheng.com/book/664004.html,已完结,1041265,玄幻,21,1300,141
带着系统去异界,大飞,http://book.zongheng.com/book/664006.html,已完结,857821,玄幻,22,2022,132
最强修炼高手,月白,http://book.zongheng.com/book/664013.html,已完结,846213,玄幻,4,263,9
天庭红包群,千里目,http://book.zongheng.com/book/664017.html,已完结,810789,都市,86,1678,113
铁血尖兵,宇宙飞机,http://book.zongheng.com/book/664018.html,已完结,969836,都市,3,266,30
不灭武皇,梦里走飞沙,http://book.zongheng.com/book/664023.html,已完结,726194,玄幻,1,114,12
不死战魂,一石,http://book.zongheng.com/book/664026.html,已完结,710636,玄幻,3,126,18
都市绝品邪少,冥帝王朝,http://book.zongheng.com/book/664028.html,已完结,699910,都市,8,525,61
红尘江湖行,碑刻未亡人,http://book.zongheng.com/book/662552.html,连载中,12738,武侠,1,20,2
天才高手俏佳人,倾歌笑,http://book.zongheng.com/book/664031.html,已完结,669201,都市,3,261,13
不灭战尊,夜之狐,http://book.zongheng.com/book/664034.html,已完结,636789,玄幻,1,183,9
弑天狂徒,贼人,http://book.zongheng.com/book/664035.html,已完结,620292,玄幻,0,85,3
符皇武帝,九界散人,http://book.zongheng.com/book/664049.html,已完结,514914,玄幻,10,559,63
无限死亡领域,俺有两杆大狙,http://book.zongheng.com/book/664051.html,已完结,504817,推理,2,322,37
噬魂至尊,虔诚的魔鬼,http://book.zongheng.com/book/664054.html,已完结,492796,玄幻,3,128,4
妙手小相师,阴阳派散人,http://book.zongheng.com/book/664056.html,已完结,487569,都市,2,161,6
寰宇风云图,回向回,http://book.zongheng.com/book/664053.html,连载中,112,神话,1,111,3
生命古地,浊酒杯,http://book.zongheng.com/book/663751.html,连载中,3,玄幻,2,53,1
奇门都市,天狂仕,http://book.zongheng.com/book/634180.html,连载中,358982,异术,10,1134,9
谁伴我疯狂,老大难,http://book.zongheng.com/book/612435.html,已完结,1310572,文集,21,2371,9
命运之钢铁,银猎,http://book.zongheng.com/book/664070.html,连载中,62,都市,1,43,2
山村巨变,山里老汉,http://book.zongheng.com/book/664073.html,连载中,12217,都市,0,70,8
护魂生肖正版,璋话QQ,http://book.zongheng.com/book/653742.html,连载中,8115,末世,0,396,4
行吟诗人,一杯胡子,http://book.zongheng.com/book/662399.html,连载中,28454,都市,2,42,0
秩序师,原汁原味,http://book.zongheng.com/book/664076.html,连载中,2235,玄幻,0,6,2
零数空间,倾城太一,http://book.zongheng.com/book/662728.html,连载中,44196,异术,0,25,2
痞仙传说,八字太二,http://book.zongheng.com/book/662725.html,连载中,29503,仙侠,1,80,2
仙缘霸刀,拖孩的野望,http://book.zongheng.com/book/662580.html,连载中,29758,仙侠,1,65,1
逆魂之主,柒小虾,http://book.zongheng.com/book/661532.html,连载中,18152,玄幻,1,14,0
龙凰乾坤,文不若,http://book.zongheng.com/book/662537.html,连载中,49688,异世,1,43,0
明星手册,地宇辰辉,http://book.zongheng.com/book/661646.html,连载中,6460,重生,2,83,7
监狱岛,咏志,http://book.zongheng.com/book/601527.html,连载中,17258,抗战,6,1924,8
笔下之梦,祁诺之羽,http://book.zongheng.com/book/664110.html,连载中,2645,都市,1,5,0
死亡岛之度假胜地,穆杰克,http://book.zongheng.com/book/664116.html,连载中,2919,末世,1,193,0
宿命是我的日常,是囡囡啊,http://book.zongheng.com/book/664117.html,连载中,10719,重生,0,15,2
星际使者Ⅰ入学考试,HXH白银,http://book.zongheng.com/book/657053.html,连载中,2899,争霸,0,24,2
大唐将军印,碧海真空月如水,http://book.zongheng.com/book/655937.html,连载中,22214,都市,3,83,2
让我们为ACG大佬吧,小萌狼,http://book.zongheng.com/book/662288.html,连载中,4942,都市,0,23,0
我的心你的血,嚼文花鼠,http://book.zongheng.com/book/664131.html,连载中,20050,吸血,0,23,2
星空猎人,婷雪烨舞,http://book.zongheng.com/book/542727.html,连载中,34136,玄幻,2,804,20
逆袭之战神之路,心凉的回忆,http://book.zongheng.com/book/651527.html,连载中,14185,玄幻,0,65,3
捧书腰挂刀,陈学佳,http://book.zongheng.com/book/630325.html,连载中,55304,武侠,6,658,5
塞北王朝之金,洛神轩主,http://book.zongheng.com/book/529116.html,连载中,23886,历史,3,510,0
仙狐传,BY蒙镜,http://book.zongheng.com/book/660058.html,连载中,83250,玄幻,8,183,1
雇佣兵王者回归都市,寒冰射箭,http://book.zongheng.com/book/663552.html,连载中,16632,都市,3,487,51
tfboys之樱花盛开,Forever冰曦,http://book.zongheng.com/book/652379.html,连载中,25645,同人,2,156,7
万古人帝,天的主宰,http://book.zongheng.com/book/643776.html,连载中,39045,异世,6,129,4
空笛闻柳声,落奎,http://book.zongheng.com/book/606332.html,连载中,9718,都市,0,83,1
吞噬邪帝,神龙三太子,http://book.zongheng.com/book/654678.html,连载中,123765,玄幻,1,261,6
魔之术士,玄黄小生,http://book.zongheng.com/book/631343.html,连载中,66634,异世,3,107,0
炼狱醒龙之无限世界,心随晚风回故里,http://book.zongheng.com/book/664161.html,连载中,42348,都市,1,29,1
燕流芳之扬眉一笑,我说笑话,http://book.zongheng.com/book/663633.html,连载中,21286,武侠,2,206,5
生死红尘笑,萧瑟的红尘,http://book.zongheng.com/book/660780.html,连载中,28705,争霸,1,64,3
龙震都市,乌鸡小白凤,http://book.zongheng.com/book/624504.html,连载中,91374,都市,7,355,5
燕无巢,柳卿尘,http://book.zongheng.com/book/638604.html,连载中,94497,武侠,1,348,2
御石空间,雨后萧阳,http://book.zongheng.com/book/662577.html,连载中,50953,都市,1,121,2
古神圣语,零度十一点,http://book.zongheng.com/book/659101.html,连载中,20366,异世,0,19,1
一念苍穹,逆凡尘,http://book.zongheng.com/book/575297.html,连载中,262977,玄幻,1420,18094,36
天才之玩转商场,谨言玉笔,http://book.zongheng.com/book/648496.html,连载中,104831,商战,5,437,7
无双风华之美人宠,六月初,http://book.zongheng.com/book/663159.html,连载中,5236,玄幻,1,6,0
妙缘先生,妙缘先生,http://book.zongheng.com/book/646712.html,连载中,16631,神秘,3,112,5
娱乐圈之助理遇上Boss,没有馅的肉包子,http://book.zongheng.com/book/586700.html,连载中,7295,都市,2,91,1
禽佛血统,多糖咖啡,http://book.zongheng.com/book/661509.html,连载中,38074,异世,1,60,0
尸野之校,伦敦总依恋雨点,http://book.zongheng.com/book/664208.html,连载中,9022,异闻,1,26,1
元灵帝,味重生,http://book.zongheng.com/book/662908.html,连载中,30187,玄幻,4,348,19
锁仙阕,白水良,http://book.zongheng.com/book/499151.html,连载中,132041,仙侠,20,838,0
追求超脱的旅途,尘世天妖,http://book.zongheng.com/book/662084.html,连载中,72349,异术,0,674,185
王者荣耀之归来,浪子雁,http://book.zongheng.com/book/631262.html,连载中,15724,玄幻,5,813,30
猎奇领域,指尖碎梦,http://book.zongheng.com/book/661169.html,连载中,22344,异闻,3,62,1
魔心剑魂,橦桦,http://book.zongheng.com/book/662782.html,连载中,50541,修真,6,82,2
一眼望千年,记忆望年,http://book.zongheng.com/book/637691.html,连载中,14452,异世,1,336,19
巅峰修真少年,武极剑皇,http://book.zongheng.com/book/660490.html,连载中,4210,玄幻,0,28,7
雾变,懒惰的石头,http://book.zongheng.com/book/661487.html,连载中,28201,异术,14,96,4
封古之密,雨天的伞,http://book.zongheng.com/book/663191.html,连载中,10610,异世,0,6,0
龙魂千世,星空里的卡拉,http://book.zongheng.com/book/662871.html,连载中,71033,玄幻,2,28,1
鄂西鬼事,田小溪,http://book.zongheng.com/book/654751.html,连载中,23762,惊悚,1,101,3
网络大亨系统,回忆过往,http://book.zongheng.com/book/663258.html,连载中,18248,重生,1,37,5
血皇登基,本乃月下独酌,http://book.zongheng.com/book/660040.html,连载中,5430,吸血,1,54,3
无上神帝,葡萄酸,http://book.zongheng.com/book/631868.html,连载中,393641,玄幻,37,9706,357
蛇迹,小帅柒分坏,http://book.zongheng.com/book/664262.html,连载中,74490,都市,0,52,2
通天星祖,醉卧文林,http://book.zongheng.com/book/642834.html,连载中,317688,争霸,34,3402,28
我们再爱一次,木坤,http://book.zongheng.com/book/663456.html,连载中,4388,都市,1,15,0
腹黑王爷爱上妃,忆年年,http://book.zongheng.com/book/663796.html,连载中,2007,争霸,2,35,3
艾泽邦尼亚大陆传奇,拐笔书生,http://book.zongheng.com/book/664290.html,连载中,2148,奇幻,0,38,3
永恒界域,桃花神醉,http://book.zongheng.com/book/663842.html,连载中,4153,玄幻,1,11,2
云中谣,云梦译鲸,http://book.zongheng.com/book/662933.html,连载中,7071,玄幻,0,28,4
读心宝塔,木之华章,http://book.zongheng.com/book/649896.html,连载中,125318,架空,32,1418,13
武绝异世,亡天劫,http://book.zongheng.com/book/661343.html,连载中,10374,异世,2,20,1
帝皇神尊,赵癫,http://book.zongheng.com/book/660799.html,连载中,31356,仙侠,3,56,3
武执天地,青援,http://book.zongheng.com/book/660962.html,连载中,32621,玄幻,0,37,1
暮闲修仙路,竹影映窗寒,http://book.zongheng.com/book/663172.html,连载中,7130,玄幻,2,18,0
游神录,独孤小丑,http://book.zongheng.com/book/663797.html,连载中,6256,玄幻,2,36,1
冥眼,冥笛鬼鸣,http://book.zongheng.com/book/612419.html,连载中,46557,异世,2,275,5
佛见笑,十一喵猫,http://book.zongheng.com/book/664291.html,连载中,3087,武侠,1,14,2
不灭战戟,帅气的草泥马,http://book.zongheng.com/book/649125.html,连载中,85376,惊悚,0,34,2
星宇神魂,M千寒,http://book.zongheng.com/book/650644.html,连载中,4293,玄幻,1,10,0
盘古星系,白昼太长,http://book.zongheng.com/book/594471.html,连载中,20771,校园,1,100,1
望古,叽里咕噜咖喱,http://book.zongheng.com/book/662772.html,连载中,10189,仙侠,1,27,2
牌御天下,月漫千山,http://book.zongheng.com/book/657668.html,连载中,75017,修真,1,191,2
八分阴阳,梦亦咸,http://book.zongheng.com/book/662412.html,连载中,14910,玄幻,1,22,3
PVP的弹反达人,咸鱼作业君,http://book.zongheng.com/book/663585.html,连载中,2390,游戏,0,187,1
兵屠,偷看无醉,http://book.zongheng.com/book/663595.html,连载中,18646,争霸,2,19,1
风行灵主,烛光摇曳,http://book.zongheng.com/book/364222.html,连载中,359,异世,8,338,2
长河落云霞,微玉草,http://book.zongheng.com/book/664321.html,连载中,2087,异世,0,8,1
老卒,白发甲亦寒,http://book.zongheng.com/book/663011.html,连载中,2532,抗战,0,494,4
书剑奇侠传,衣辰玉,http://book.zongheng.com/book/651138.html,连载中,34256,修真,2,413,4
异世天行健,添一,http://book.zongheng.com/book/660352.html,连载中,33746,异世,3,173,2
穿梭之门,现实如此,http://book.zongheng.com/book/662499.html,连载中,6266,异世,0,17,1
官面浮出,梦醒大青山,http://book.zongheng.com/book/529531.html,已完结,632008,都市,3,1314,21
通天截,奔跑的飞鸟,http://book.zongheng.com/book/662788.html,连载中,22985,仙侠,2,59,1
神奇的神缘人生,楚湘缘A,http://book.zongheng.com/book/663536.html,连载中,27581,仙侠,1,52,1
灵封之门,孤居老翁,http://book.zongheng.com/book/655381.html,连载中,105978,异世,0,90,1
葬剑无涯,纵横之天崖,http://book.zongheng.com/book/636738.html,连载中,45407,武侠,2,139,4
梦华遗音,东衡君,http://book.zongheng.com/book/664346.html,连载中,5150,仙侠,1,8,0
龙剑仙侠,风吹烟,http://book.zongheng.com/book/656392.html,连载中,6158,仙侠,0,153,1
空寂孤岚,三千净土,http://book.zongheng.com/book/663655.html,连载中,123,异世,0,14,1
银龙舞九天,凌云一,http://book.zongheng.com/book/647768.html,连载中,31166,玄幻,1,99,1
念冲九天,别又怨,http://book.zongheng.com/book/658883.html,连载中,108653,争霸,2,129,2
爱的自白书,韵雪,http://book.zongheng.com/book/663523.html,连载中,36254,校园,0,14,0
月之血影,星之陨琦,http://book.zongheng.com/book/657027.html,连载中,15888,都市,0,27,0
万古僵主,一叶障目却知秋,http://book.zongheng.com/book/663548.html,连载中,7158,玄幻,0,31,1
十二本源世界,青冰白月,http://book.zongheng.com/book/580878.html,连载中,818104,异世,5,2262,11
冰爱与青春,他的背影,http://book.zongheng.com/book/664328.html,连载中,2892,校园,0,13,1
形灭记,分子原子,http://book.zongheng.com/book/662262.html,连载中,17550,异世,0,24,1
魔逆苍天,囚徒陌路,http://book.zongheng.com/book/617222.html,连载中,335707,仙侠,239,9201,19
苹果树下的恋人,右手江南客,http://book.zongheng.com/book/664502.html,连载中,3029,都市,1,25,3
异世之首席冕下,流离叶sunny,http://book.zongheng.com/book/664422.html,连载中,3746,异术,0,12,1
末世争霸之笑将,末位第三,http://book.zongheng.com/book/593563.html,连载中,12846,末世,0,486,3
天空物语,研篁子,http://book.zongheng.com/book/657051.html,连载中,3642,奇幻,0,9,0
血法之我的复仇路,朔黎,http://book.zongheng.com/book/649774.html,连载中,5447,玄幻,0,34,0
